Hotel Name,Advertised Price,Total Price
"Holiday Inn Express Newark Airport Elizabeth, an IHG Hotel",The price is $161,$185 total
Residence Inn by Marriott East Rutherford Meadowlands,The price is $161,$189 total
Fairfield Inn by Marriott East Rutherford Meadowlands,The price is $161,$189 total
Baymont by Wyndham White Plains - Elmsford,The price is $161,$184 total
"Holiday Inn Newark International Airport, an IHG Hotel",The price is $161,$185 total
SureStay Hotel by Best Western Secaucus Meadowlands,The price is $161,$190 total
Days Inn by Wyndham Ridgefield NJ,The price is $162,$190 total
TRYP by Wyndham Newark Downtown,The price is $162,$187 total
Steinway Hotel,The price is $163,$190 total
The Brooklyn,The price is $165,$215 total
Courtyard by Marriott Paramus,The price is $166,$190 total
"Crowne Plaza Newark Airport, an IHG Hotel",The price is $166,$191 total
Wheeler Hotel,The price is $167,$195 total
"Crowne Plaza Englewood, an IHG Hotel",The price is $169,$193 total
Pod 51,The price is $169,$220 total
Travelodge by Wyndham Manhasset,The price is $169,$189 total
Paris Suites Hotel,The price is $169,$197 total
The Vue Hotel Express,The price is $169,$209 total
Homewood Suites by Hilton East Rutherford - Meadowlands,The price is $169,$199 total
"Home2 Suites by Hilton Wayne, NJ",The price is $169,$194 total
"Holiday Inn Hasbrouck Heights-Meadowlands, an IHG Hotel",The price is $170,$195 total
Howard Johnson by Wyndham North Bergen,The price is $170,$200 total
La Quinta Inn & Suites by Wyndham Clifton/Rutherford,The price is $170,$195 total
YMCA West Side,The price is $171,$171 total
SpringHill Suites by Marriott Newark Liberty International,The price is $171,$197 total
The Leo House,The price is $173,$203 total
Hampton Inn White Plains/Tarrytown,The price is $173,$204 total
King Hotel Brooklyn Sunset Park,The price is $173,$207 total
Hampton Inn Linden,The price is $174,$199 total
Best Western Plus Newark Airport West,The price is $174,$200 total
Fairfield Inn & Suites by Marriott New York Staten Island,The price is $174,$203 total
Four Points by Sheraton Manhattan - Chelsea,The price is $175,$204 total
Extended Stay America Suites Secaucus Meadowlands,The price is $176,$207 total
Extended Stay America Suites Secaucus New York City Area,The price is $176,$207 total
La Quinta Inn & Suites by Wyndham Secaucus Meadowlands,The price is $177,$209 total
The Lex NYC,The price is $178,$241 total
The FIDI Hotel,The price is $178,$242 total
Hilton Garden Inn Wayne,The price is $178,$204 total
Courtyard by Marriott Newark Elizabeth,The price is $178,$208 total
Quality Suites NYC Gateway,The price is $179,$210 total
DoubleTree by Hilton Fort Lee - George Washington Bridge,The price is $179,$205 total
Sleepy Hollow Hotel,The price is $179,$205 total
7 Days Hotel Bronx,The price is $179,$209 total
"The L Hotel, Ascend Hotel Collection",The price is $179,$209 total
Sky Hotel Flushing/LaGuardia Airport,The price is $179,$217 total
Fairfield Inn & Suites by Marriott Paramus,The price is $179,$205 total
TownePlace Suites by Marriott New York Long Island City/Manhattan View,The price is $180,$210 total
Royal Hotel Bronx,The price is $180,$210 total
Best Western Fort Lee,The price is $181,$209 total
Paramount Times Square,The price is $181,$251 total
Hilton Hasbrouck Heights/Meadowlands,The price is $182,$209 total
Flushing Central Hotel,The price is $183,$214 total
"Avion Inn Near LGA Airport, Ascend Hotel Collection",The price is $183,$214 total
Meadowlands Plaza Hotel,The price is $184,$216 total
"Holiday Inn Express Maspeth, an IHG Hotel",The price is $184,$217 total
Red Carpet Inn Elmwood Park,The price is $185,$212 total
Canal Loft Hotel,The price is $185,$262 total
Ardsley Acres Hotel Westchester,The price is $185,$212 total
Hotel Pergola JFK Airport,The price is $186,$217 total
The Parc Hotel,The price is $186,$217 total
Wyndham Garden LaGuardia South,The price is $186,$217 total
Hilton Garden Inn New York / Staten Island,The price is $186,$217 total
Hotel 365 Bronx,The price is $187,$218 total
Hampton Inn Nanuet,The price is $187,$208 total
Comfort Suites Newark - Harrison,The price is $187,$216 total
DoubleTree by Hilton Fairfield Hotel & Suites,The price is $188,$215 total
Comfort Inn & Suites,The price is $188,$215 total
Residence Inn by Marriott Newark Elizabeth/Liberty International Airport,The price is $188,$220 total
Doxie Hotel,The price is $188,$219 total
The Boro Hotel,The price is $188,$241 total
The Baltic Hotel,The price is $188,$231 total
"Holiday Inn Express Woodbridge, an IHG Hotel",The price is $188,$216 total
Comfort Inn & Suites LaGuardia Airport,The price is $188,$220 total
Ramada by Wyndham Rockville Centre,The price is $189,$211 total
SoHo 54 Hotel,The price is $189,$255 total
John Hotel,The price is $189,$233 total
Asiatic Hotel by LaGuardia Airport,The price is $189,$220 total
Best Western Paramus Hotel & Suites,The price is $189,$217 total
Elmhurst Hotel,The price is $189,$220 total
Courtyard by Marriott Montvale,The price is $189,$217 total
Off Soho Suites Hotel,The price is $189,$222 total
Courtyard by Marriott Lyndhurst Meadowlands,The price is $189,$222 total
Chelsea Inn,The price is $190,$290 total
"Crowne Plaza Saddle Brook, an IHG Hotel",The price is $190,$218 total
The Floral Park Motor Lodge,The price is $190,$216 total
Hampton Inn & Suites Staten Island,The price is $192,$224 total
Hampton Inn Carlstadt-At The Meadowlands,The price is $192,$226 total
SpringHill Suites by Marriott East Rutherford Meadowlands/Carlstadt,The price is $193,$227 total
"Holiday Inn Clark - Newark Area, an IHG Hotel",The price is $193,$221 total
Renaissance Newark Airport Hotel,The price is $195,$223 total
Embassy Suites Newark Airport,The price is $195,$223 total
The Grand Summit Hotel,The price is $195,$224 total
Hampton Inn Paramus,The price is $195,$224 total
Courtyard by Marriott Yonkers Westchester County,The price is $197,$226 total
Courtyard Long Island City/New York Manhattan View,The price is $197,$230 total
Wyndham Garden Brooklyn Sunset Park,The price is $197,$240 total
The Kenilworth,The price is $197,$226 total
"Candlewood Suites Secaucus - Meadowlands, an IHG Hotel",The price is $197,$232 total
Fitzpatrick Grand Central,The price is $198,$254 total
Fitzpatrick Manhattan Hotel,The price is $198,$254 total
Ramada by Wyndham Bronx,The price is $199,$232 total
Pod Times Square,The price is $199,$255 total
The Jane Hotel,The price is $199,$232 total
Americana Inn,The price is $199,$247 total
"The Cloud One New York-Downtown, by the Motel One Group",The price is $199,$232 total
The Wilshire Grand Hotel,The price is $199,$228 total
Ramada by Wyndham Flushing Queens,The price is $199,$232 total
Hyatt Place Fair Lawn Paramus,The price is $199,$228 total
APA Hotel Woodbridge,The price is $199,$228 total
"Vista LIC Hotel, BW Premier Collection",The price is $199,$232 total
Cabana Hotel Yankee Stadium,The price is $199,$232 total
Wyndham Garden North Bergen Near Secaucus,The price is $199,$234 total
Best Western Plus Brooklyn Bay Hotel,The price is $200,$233 total
Chelsea Mews Guest House All Male,The price is $200,$233 total
The Ridge Hotel,The price is $200,$302 total
Night Hotel Broadway,The price is $201,$249 total
"Club Quarters, Times Square - Midtown",The price is $201,$234 total
Hampton Inn Woodbridge,The price is $201,$231 total
Fairfield Inn by Marriott LaGuardia Airport/Flushing,The price is $201,$235 total
Orchard Street Hotel,The price is $202,$250 total
Courtyard by Marriott New York World Trade Center Area,The price is $202,$235 total
The Shelburne Sonesta New York,The price is $202,$280 total
"Holiday Inn Express Hotel & Suites Meadowlands Area, an IHG Hotel",The price is $202,$238 total
Element Spring Valley,The price is $202,$225 total
Hilton Garden Inn Long Island City New York,The price is $203,$236 total
"Club Quarters Hotel, Grand Central",The price is $203,$236 total
Hotel Boutique at Grand Central,The price is $203,$236 total
Four Points By Sheraton New York Downtown,The price is $203,$237 total
Sheraton Tribeca New York Hotel,The price is $203,$237 total
"The Westfield Inn, BW Signature Collection",The price is $203,$227 total
"Hilton Garden Inn Westchester Dobbs Ferry, NY",The price is $203,$232 total
Best Western Brooklyn-Coney Island Inn,The price is $203,$237 total
Cambria Hotel West Orange,The price is $203,$233 total
Extended Stay America Suites New York City LaGuardia Airport,The price is $204,$238 total
Hotel Key LaGuardia Airport,The price is $205,$239 total
Peachtree Suites,The price is $206,$240 total
Marriott Saddle Brook,The price is $206,$236 total
Element Harrison - Newark,The price is $206,$236 total
Residence Inn by Marriott Yonkers Westchester County,The price is $206,$237 total
Fairfield Inn & Suites by Marriott North Bergen,The price is $206,$242 total
Hilton Newark Airport,The price is $207,$237 total
Selina Chelsea,The price is $207,$263 total
Hotel Mimosa,The price is $207,$241 total
"Holiday Inn Express Jamaica - JFK AirTrain - NYC, an IHG Hotel",The price is $208,$244 total
Pod 39,The price is $209,$266 total
Hotel Hugo,The price is $209,$284 total
Knights Inn Brooklyn Sunset Park,The price is $209,$247 total
"Watt Hotel Rahway, Tapestry Collection by Hilton",The price is $209,$240 total
Casa Blanca Hotel Brooklyn,The price is $209,$244 total
DoubleTree by Hilton Newark Penn Station,The price is $210,$242 total
Edge Hotel,The price is $210,$245 total
Hilton Garden Inn Nanuet,The price is $211,$235 total
Madison LES Hotel,The price is $211,$268 total
Hampton Inn & Suites Yonkers - Westchester,The price is $211,$242 total
Hampton Inn Manhattan-Seaport-Financial District,The price is $212,$246 total
Hilton Garden Inn NYC Financial Center/Manhattan Downtown,The price is $212,$246 total
Fairfield Inn New York Manhattan/Financial District,The price is $212,$246 total
Millennium Hilton New York One UN Plaza,The price is $212,$276 total
Harmony Suites,The price is $212,$249 total
JG Sohotel,The price is $212,$272 total
"Brooklyn Vybe Hotel, Ascend Hotel Collection",The price is $212,$255 total
Super 8 by Wyndham North Bergen NJ/NYC Area,The price is $213,$250 total
Home2 Suites by Hilton Newark Airport,The price is $213,$245 total
Fairfield Inn & Suites New York Queens/Fresh Meadows,The price is $213,$248 total
Ravel Hotel Trademark Collection by Wyndham,The price is $214,$249 total
Hampton Inn & Suites Teaneck Glenpointe,The price is $215,$246 total
Moxy NYC Times Square,The price is $215,$284 total
Comfort Inn Manhattan - Midtown West,The price is $215,$250 total
"Holiday Inn Express New York - Manhattan West Side, an IHG Hotel",The price is $215,$252 total
Hilton Garden Inn Secaucus/Meadowlands,The price is $215,$253 total
Moxy NYC Chelsea,The price is $217,$282 total
Aloft Manhattan Downtown - Financial District,The price is $217,$252 total
HGU New York,The price is $217,$252 total
Homewood Suites by Hilton Edison Woodbridge,The price is $217,$248 total
Courtyard by Marriott West Orange,The price is $218,$249 total
"Holiday Inn Brooklyn Downtown, an IHG Hotel",The price is $218,$255 total
"Holiday Inn Express & Suites Woodside Queens NYC, an IHG Hotel",The price is $218,$255 total
"Holiday Inn Express Roslyn - Manhasset Area, an IHG Hotel",The price is $218,$246 total
"Staypineapple, An Artful Hotel, Midtown",The price is $218,$282 total
Hampton Inn & Suites Newark-Harrison-Riverwalk,The price is $218,$250 total
Chelsea Pines Inn,The price is $218,$254 total
Feather Factory,The price is $218,$254 total
The Gallivant Times Square,The price is $219,$272 total
The One Boutique Hotel,The price is $219,$255 total
Teaneck Marriott at Glenpointe,The price is $219,$251 total
Royal Regency Hotel,The price is $220,$263 total
The Gatsby Hotel,The price is $220,$294 total
"The Lexington Hotel, Autograph Collection",The price is $220,$291 total
Comfort Inn Brooklyn,The price is $220,$256 total
Hilton New York Fashion District,The price is $220,$256 total
OYO Times Square,The price is $221,$300 total
Home2 Suites by Hilton Hasbrouck Heights,The price is $221,$253 total
The Redbury New York,The price is $221,$291 total
Condor Hotel,The price is $223,$260 total
Da Vinci Hotel,The price is $224,$261 total
"Hotel Nyack, a JdV by Hyatt Hotel",The price is $224,$306 total
Ameritania Hotel at Times Square,The price is $224,$284 total
"Hotel Indigo NYC Financial District, an IHG Hotel",The price is $224,$263 total
Renaissance New York Chelsea Hotel,The price is $224,$296 total
Courtyard by Marriott Newark Downtown,The price is $224,$258 total
Delta Hotels by Marriott Woodbridge,The price is $224,$257 total
6 Columbus Central Park Hotel,The price is $225,$296 total
Grayson Hotel in the Unbound Collection by Hyatt,The price is $225,$300 total
Sonesta White Plains Downtown,The price is $225,$279 total
DoubleTree by Hilton New York Downtown,The price is $226,$263 total
"Club Quarters Hotel, World Trade Center",The price is $227,$264 total
World Center Hotel,The price is $227,$264 total
Courtyard Jersey City Newport,The price is $227,$265 total
Aloft Secaucus Meadowlands,The price is $227,$267 total
Residence Inn By Marriott West Orange,The price is $227,$260 total
"Holiday Inn New York City - Wall Street, an IHG Hotel",The price is $227,$283 total
"EVEN Hotel Brooklyn, an IHG Hotel",The price is $227,$281 total
Courtyard by Marriott New York Downtown Manhattan/Financial District,The price is $228,$265 total
Comfort Inn JFK Airport,The price is $229,$266 total
SpringHill Suites by Marriott New York Midtown Manhattan/Park Avenue,The price is $229,$266 total
Residence Inn by Marriott New York Downtown Manhattan/Financial District,The price is $229,$266 total
Days Inn by Wyndham Brooklyn Marine Park,The price is $229,$270 total
Element New York Times Square West,The price is $229,$266 total
Homewood Suites by Hilton Teaneck Glenpointe,The price is $229,$262 total
Homewood Suites by Hilton Newark-Cranford,The price is $229,$262 total
CIVILIAN Hotel,The price is $229,$266 total
Hyatt Centric Wall Street New York,The price is $229,$295 total
The Holland Hotel,The price is $229,$267 total
"Holiday Inn Express & Suites Jersey City North - Hoboken, an IHG Hotel",The price is $229,$267 total
Renaissance Meadowlands Hotel,The price is $229,$269 total
Courtyard by Marriott Secaucus Meadowlands,The price is $229,$269 total
Residence Inn Secaucus Meadowlands,The price is $229,$269 total
DoubleTree by Hilton New York Times Square West,The price is $229,$267 total
Best Western Jamaica Inn,The price is $229,$267 total
Freehand New York,The price is $230,$301 total
Motto by Hilton New York City Chelsea,The price is $230,$301 total
Rockaway Hotel Brooklyn,The price is $230,$267 total
Nesva Hotel,The price is $230,$267 total
DoubleTree by Hilton Hotel Nanuet,The price is $232,$258 total
Sonder The Industrialist,The price is $232,$269 total
Millennium Downtown New York,The price is $233,$306 total
"Crowne Plaza Times Square Manhattan, an IHG Hotel",The price is $233,$337 total
"Holiday Inn Manhattan 6th Ave - Chelsea, an IHG Hotel",The price is $233,$273 total
"Holiday Inn Express NYC Brooklyn - Sunset Park, an IHG Hotel",The price is $233,$273 total
Hotel 48LEX New York,The price is $234,$324 total
Radio Hotel,The price is $234,$272 total
Hilton Garden Inn New York/Manhattan-Midtown East,The price is $234,$272 total
Hotel 57,The price is $234,$318 total
"Home2 Suites by Hilton Rahway, NJ",The price is $235,$269 total
The Wall Street Inn,The price is $235,$273 total
The Lodge Red Hook,The price is $237,$275 total
Residence Inn Orangeburg,The price is $237,$263 total
Fairfield Inn & Suites by Marriott New York ManhattanChelsea,The price is $237,$275 total
The Lucerne Hotel,The price is $237,$276 total
Arthouse Hotel New York City,The price is $237,$320 total
La Quinta Inn & Suites by Wyndham Times Square South,The price is $237,$297 total
DoubleTree by Hilton New York Midtown Fifth Ave,The price is $237,$276 total
"Distrikt Hotel New York City, Tapestry Collection by Hilton",The price is $237,$299 total
"Insignia Hotel, Ascend Hotel Collection",The price is $237,$276 total
DoubleTree by Hilton Hotel Newark Airport,The price is $237,$273 total
Hampton Inn Garden City Long Island,The price is $237,$265 total
Hilton Garden Inn New York Times Square South,The price is $237,$276 total
Hilton Garden Inn New York/Tribeca,The price is $237,$276 total
"Hotel Indigo - NYC Downtown - Wall Street, an IHG Hotel",The price is $238,$307 total
Fairfield Inn & Suites by Marriott Woodbridge,The price is $238,$273 total
Hyatt Grand Central New York,The price is $238,$323 total
"The Bernic Hotel New York City, Tapestry Collection by Hilton",The price is $238,$277 total
Liberty View Brooklyn hotel,The price is $239,$277 total
Empire Hotel,The price is $239,$301 total
Mondrian Park Avenue,The price is $239,$314 total
Moxy NYC Downtown,The price is $239,$306 total
Comfort Inn Edgewater on Hudson River,The price is $239,$274 total
Marriott Park Ridge,The price is $239,$274 total
Fairfield Inn by Marriott New York LaGuardia Airport/Astoria,The price is $239,$278 total
Residence Inn by Marriott Wayne,The price is $239,$274 total
Washington Square Hotel,The price is $240,$280 total
TBA Times Square,The price is $241,$285 total
Comfort Inn Prospect Park - Brooklyn,The price is $241,$281 total
Marco LaGuardia Hotel,The price is $242,$281 total
Wyndham Garden Long Island City,The price is $242,$281 total
Artezen Hotel,The price is $242,$297 total
Citadines Connect Fifth Avenue New York,The price is $242,$304 total
"Candlewood Suites New York City-Times Square, an IHG Hotel",The price is $242,$301 total
Hyatt Place Secaucus/Meadowlands,The price is $242,$285 total
Four Points by Sheraton Flushing,The price is $242,$281 total
Fairfield Inn by Marriott JFK Airport,The price is $242,$281 total
SpringHill Suites by Marriott New York JFK Airport/Jamaica,The price is $242,$281 total
SpringHill Suites by Marriott Tuckahoe Westchester County,The price is $242,$277 total
"Holiday Inn Express & Suites Jersey City - Holland Tunnel, an IHG Hotel",The price is $242,$283 total
Comfort Inn & Suites near Stadium,The price is $242,$282 total
The Benjamin Royal Sonesta New York,The price is $243,$329 total
The Nolitan,The price is $244,$312 total
Hilton Garden Inn Ridgefield Park,The price is $244,$280 total
Hilton Garden Inn New York/Midtown Park Ave,The price is $245,$284 total
Dream Midtown,The price is $245,$317 total
Hotel Belleclaire,The price is $245,$309 total
Best Western Mill River Manor,The price is $245,$273 total
Hotel Hendricks,The price is $246,$320 total
Ink 48 Hotel,The price is $246,$331 total
The Lombardy Hotel,The price is $246,$297 total
Cachet Boutique New York,The price is $246,$310 total
Cambria Hotel New York - Chelsea,The price is $246,$285 total
HYATT house White Plains,The price is $246,$281 total
Wingate by Wyndham Bronx/Haven Park,The price is $246,$285 total
Best Western Premier Empire State Hotel,The price is $246,$285 total
Hudson River Hotel,The price is $246,$286 total
Moxy NYC Lower East Side,The price is $246,$316 total
Courtyard by Marriott New York Manhattan/Midtown West,The price is $246,$286 total
"Holiday Inn Express New York City- Wall Street, an IHG Hotel",The price is $246,$305 total
Hilton Garden Inn New York/West 35th Street,The price is $246,$286 total
"Marriott Vacation Club Pulse, New York City",The price is $247,$287 total
"The Jewel, a Club Quarters Hotel, Opposite Rockefeller Center",The price is $247,$287 total
The Gotham Hotel,The price is $247,$315 total
Hampton Inn Manhattan/Downtown-Financial District,The price is $247,$287 total
Hyatt Herald Square New York,The price is $248,$310 total
Leon Hotel LES,The price is $248,$313 total
Hotel Richland LES,The price is $248,$308 total
YOTEL New York Times Square,The price is $248,$331 total
Sonder Duane Street,The price is $248,$288 total
Hilton Pearl River,The price is $248,$276 total
Hampton Inn Brooklyn/Downtown,The price is $248,$288 total
Executive Hotel Le Soleil New York,The price is $249,$304 total
Hotel Mulberry,The price is $249,$289 total
The Frederick Hotel,The price is $249,$320 total
Pod Brooklyn,The price is $249,$312 total
Opera House Hotel,The price is $249,$306 total
Lic Plaza Hotel,The price is $249,$289 total
Best Western Plus Fairfield Executive Inn,The price is $249,$285 total
Quality Inn JFK Airport Rockaway Blvd,The price is $249,$293 total
Midtown Convention Center Hotel,The price is $250,$305 total
Eurostars Wall Street,The price is $250,$290 total
Mam Homes ,The price is $250,$392 total
"The Time New York, part of JdV by Hyatt",The price is $251,$326 total
Home2 Suites by Hilton NY Long Island City/Manhattan View,The price is $251,$293 total
Courtyard by Marriott Rye,The price is $251,$287 total
The Manhattan at Times Square Hotel,The price is $251,$332 total
Element New York Wood Ridge,The price is $251,$288 total
Sheraton Tarrytown Hotel,The price is $251,$287 total
Moderne Hotel,The price is $251,$315 total
Archer Hotel New York,The price is $251,$292 total
Henn na Hotel New York,The price is $251,$315 total
Wingate by Wyndham New York Midtown South/5th Ave,The price is $251,$292 total
Hampton Inn Manhattan-Chelsea,The price is $251,$292 total
"Crowne Plaza JFK Airport New York City, an IHG Hotel",The price is $251,$294 total
Best Western Queens Gold Coast,The price is $252,$293 total
Courtyard by Marriott New York Manhattan / Chelsea,The price is $253,$294 total
Redford Hotel,The price is $254,$310 total
TRYP by Wyndham New York City Times Square / Midtown,The price is $254,$318 total
New York Hilton Midtown,The price is $254,$330 total
Cambria Hotel White Plains - Downtown,The price is $254,$291 total
Sonesta Simply Suites Jersey City,The price is $254,$297 total
Canopy by Hilton Jersey City Arts District,The price is $255,$298 total
Hotel 32 32,The price is $256,$326 total
Hampton Inn NY-JFK,The price is $256,$298 total
Homewood Suites by Hilton Edgewater,The price is $257,$294 total
Best Western Premier NYC Gateway Hotel,The price is $258,$305 total
The Hotel @ Fifth Avenue,The price is $259,$321 total
"EVEN Midtown East Grand Central, an IHG Hotel",The price is $259,$328 total
Jazz On The Park Hostel,The price is $259,$301 total
Aloft New York Brooklyn,The price is $259,$303 total
Westgate New York Grand Central,The price is $259,$339 total
The James New York - NoMad,The price is $259,$347 total
LaGuardia Plaza Hotel,The price is $259,$301 total
"Holiday Inn Express - New York City Chelsea, an IHG Hotel",The price is $260,$321 total
Sofitel New York,The price is $260,$331 total
Residence Inn By Marriott New Rochelle,The price is $260,$297 total
"Holiday Inn Westbury - Long Island, an IHG Hotel",The price is $260,$290 total
The Solita Soho Hotel,The price is $260,$325 total
Hampton Inn Manhattan Grand Central,The price is $260,$302 total
Hyatt Place Long Island City/New York City,The price is $262,$304 total
Warwick New York,The price is $262,$337 total
Hyatt Place New York Midtown South,The price is $263,$305 total
Royalton New York,The price is $263,$345 total
Newark Liberty International Airport Marriott,The price is $263,$303 total
TownePlace Suites by Marriott New York Manhattan,The price is $263,$305 total
Hyatt Place Fort Lee / George Washington Bridge,The price is $263,$302 total
Millennium Hotel Broadway Times Square,The price is $264,$370 total
Arlo NoMad,The price is $264,$335 total
Pestana CR7 Times Square,The price is $264,$332 total
Corona Hotel,The price is $265,$308 total
Sonder The Dutch,The price is $266,$308 total
Doubletree by Hilton New York Times Square South,The price is $266,$309 total
Five Towns Inn - JFK Airport,The price is $266,$297 total
LIC Hotel,The price is $266,$309 total
RIU Plaza Manhattan Times Square,The price is $267,$344 total
"Martinique New York on Broadway, Curio Collection by Hilton",The price is $267,$356 total
La Quinta Inn & Suites by Wyndham New York City Central Park,The price is $269,$345 total
Kixby,The price is $269,$335 total
The New Yorker A Wyndham Hotel,The price is $269,$345 total
"Envue, Autograph Collection",The price is $269,$308 total
Long Island Marriott,The price is $269,$300 total
Hilton New York Times Square,The price is $269,$352 total
NoMo SoHo,The price is $269,$362 total
"Holiday Inn Express New York City Times Square, an IHG Hotel",The price is $269,$330 total
Four Points by Sheraton Manhattan SoHo Village,The price is $269,$312 total
Fairfield Inn by Marriott New York Manhattan/Times Square,The price is $269,$312 total
Hyatt Regency Jersey City on the Hudson,The price is $269,$314 total
Residence Inn by Marriott White Plains Westchester County,The price is $269,$308 total
"Hotel Indigo Flushing, an IHG Hotel",The price is $269,$314 total
DoubleTree by Hilton Hotel & Suites Jersey City,The price is $269,$314 total
The Allen Hotel,The price is $270,$342 total
Courtyard by Marriott New York Queens/Fresh Meadows,The price is $270,$313 total
Hotel Hayden,The price is $271,$368 total
Radisson Hotel JFK Airport,The price is $272,$315 total
Hyatt Union Square New York,The price is $272,$350 total
SpringHill Suites by Marriott Tarrytown Westchester County,The price is $272,$311 total
Fairfield Inn & Suites by Marriott New York Brooklyn,The price is $272,$316 total
Margaritaville Resort Times Square,The price is $273,$374 total
Arlo Midtown,The price is $273,$345 total
Hilton Garden Inn New York/Manhattan-Chelsea,The price is $273,$317 total
Best Western Gregory Hotel,The price is $274,$317 total
Sheraton Lincoln Harbor Hotel,The price is $274,$314 total
